git_commit,timestamp,mode,rx_size,value_size,clients,pipeline,threads,repetition,duration,rps,payload_gbps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,exit_status,server_error,bench_error,verify_strlen,raw_file
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:42:59+08:00,full,1048576,1048576,1,1,1,2,5,719.86,6.0386,1.384,1.271,1.999,2.591,0,none,,ok,full-rx1048576-d1048576-c1-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:43:06+08:00,full,1048576,1048576,1,1,1,3,5,793.80,6.6589,1.256,1.183,1.735,2.183,0,none,,ok,full-rx1048576-d1048576-c1-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:43:13+08:00,full,1048576,1048576,1,16,1,1,5,636.56,5.3399,25.049,23.295,41.119,49.535,0,none,,ok,full-rx1048576-d1048576-c1-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:43:21+08:00,full,1048576,1048576,1,16,1,2,5,701.20,5.8821,22.786,21.935,30.783,35.743,0,none,,ok,full-rx1048576-d1048576-c1-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:43:28+08:00,full,1048576,1048576,1,16,1,3,5,691.20,5.7982,23.111,22.159,31.071,38.623,0,none,,ok,full-rx1048576-d1048576-c1-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:43:35+08:00,full,1048576,1048576,4,1,1,1,5,791.04,6.6357,5.051,4.855,6.127,8.839,0,none,,ok,full-rx1048576-d1048576-c4-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:43:42+08:00,full,1048576,1048576,4,1,1,2,5,820.84,6.8857,4.867,4.783,5.663,6.607,0,none,,ok,full-rx1048576-d1048576-c4-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:43:49+08:00,full,1048576,1048576,4,1,1,3,5,796.20,6.6790,5.019,4.839,6.135,9.031,0,none,,ok,full-rx1048576-d1048576-c4-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:43:57+08:00,full,1048576,1048576,4,16,1,1,5,663.87,5.5689,97.276,96.063,110.975,116.415,0,none,,ok,full-rx1048576-d1048576-c4-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:44:04+08:00,full,1048576,1048576,4,16,1,2,5,663.21,5.5634,98.041,95.935,112.255,135.295,0,none,,ok,full-rx1048576-d1048576-c4-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:44:12+08:00,full,1048576,1048576,4,16,1,3,5,714.80,5.9962,89.972,88.063,104.191,111.103,0,none,,ok,full-rx1048576-d1048576-c4-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:44:19+08:00,full,1048576,4194304,1,1,1,1,5,197.28,6.6196,5.069,4.887,6.535,7.871,0,none,,ok,full-rx1048576-d4194304-c1-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:44:26+08:00,full,1048576,4194304,1,1,1,2,5,188.85,6.3368,5.294,5.047,6.967,9.703,0,none,,ok,full-rx1048576-d4194304-c1-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:44:33+08:00,full,1048576,4194304,1,1,1,3,5,191.65,6.4307,5.217,4.999,6.999,8.463,0,none,,ok,full-rx1048576-d4194304-c1-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:44:41+08:00,full,1048576,4194304,1,16,1,1,5,142.66,4.7869,114.881,112.319,131.839,158.591,0,none,,ok,full-rx1048576-d4194304-c1-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:44:48+08:00,full,1048576,4194304,1,16,1,2,5,141.18,4.7372,116.062,108.223,144.895,161.535,0,none,,ok,full-rx1048576-d4194304-c1-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:44:56+08:00,full,1048576,4194304,1,16,1,3,5,153.35,5.1456,104.500,102.143,119.807,136.063,0,none,,ok,full-rx1048576-d4194304-c1-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:45:03+08:00,full,1048576,4194304,4,1,1,1,5,163.80,5.4962,24.434,23.103,33.151,37.727,0,none,,ok,full-rx1048576-d4194304-c4-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:45:10+08:00,full,1048576,4194304,4,1,1,2,5,170.80,5.7311,23.445,21.967,32.607,39.903,0,none,,ok,full-rx1048576-d4194304-c4-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:45:18+08:00,full,1048576,4194304,4,1,1,3,5,177.39,5.9522,22.580,21.423,28.447,43.839,0,none,,ok,full-rx1048576-d4194304-c4-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:45:26+08:00,full,1048576,4194304,4,16,1,1,5,151.66,5.0889,428.269,422.399,468.223,483.839,0,none,,ok,full-rx1048576-d4194304-c4-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:45:34+08:00,full,1048576,4194304,4,16,1,2,5,153.23,5.1415,423.771,420.607,473.343,490.495,0,none,,ok,full-rx1048576-d4194304-c4-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:45:42+08:00,full,1048576,4194304,4,16,1,3,5,164.65,5.5247,404.291,400.383,444.415,466.687,0,none,,ok,full-rx1048576-d4194304-c4-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:45:50+08:00,full,4194304,65536,1,1,1,1,5,9786.80,5.1311,0.099,0.087,0.167,0.279,0,none,,ok,full-rx4194304-d65536-c1-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:45:57+08:00,full,4194304,65536,1,1,1,2,5,11424.40,5.9897,0.085,0.079,0.119,0.183,0,none,,ok,full-rx4194304-d65536-c1-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:46:04+08:00,full,4194304,65536,1,1,1,3,5,11185.40,5.8644,0.087,0.087,0.119,0.191,0,none,,ok,full-rx4194304-d65536-c1-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:46:11+08:00,full,4194304,65536,1,16,1,1,5,11194.56,5.8692,1.249,1.263,1.767,2.591,0,none,,ok,full-rx4194304-d65536-c1-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:46:18+08:00,full,4194304,65536,1,16,1,2,5,11268.15,5.9078,1.263,1.215,2.151,2.783,0,none,,ok,full-rx4194304-d65536-c1-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:46:25+08:00,full,4194304,65536,1,16,1,3,5,11402.52,5.9782,1.246,1.223,1.863,2.855,0,none,,ok,full-rx4194304-d65536-c1-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:46:32+08:00,full,4194304,65536,4,1,1,1,5,16627.40,8.7175,0.236,0.207,0.463,0.655,0,none,,ok,full-rx4194304-d65536-c4-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:46:39+08:00,full,4194304,65536,4,1,1,2,5,16672.20,8.7410,0.236,0.207,0.455,0.647,0,none,,ok,full-rx4194304-d65536-c4-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:46:47+08:00,full,4194304,65536,4,1,1,3,5,17818.40,9.3420,0.221,0.191,0.431,0.639,0,none,,ok,full-rx4194304-d65536-c4-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:46:54+08:00,full,4194304,65536,4,16,1,1,5,22654.67,11.8776,2.572,2.479,4.279,5.879,0,none,,ok,full-rx4194304-d65536-c4-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:47:01+08:00,full,4194304,65536,4,16,1,2,5,22569.80,11.8331,2.593,2.487,4.375,5.927,0,none,,ok,full-rx4194304-d65536-c4-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:47:08+08:00,full,4194304,65536,4,16,1,3,5,22743.40,11.9241,2.573,2.495,4.287,5.463,0,none,,ok,full-rx4194304-d65536-c4-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:47:15+08:00,full,4194304,262144,1,1,1,1,5,2978.00,6.2453,0.332,0.287,0.551,0.831,0,none,,ok,full-rx4194304-d262144-c1-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:47:22+08:00,full,4194304,262144,1,1,1,2,5,3170.60,6.6492,0.312,0.279,0.487,0.687,0,none,,ok,full-rx4194304-d262144-c1-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:47:29+08:00,full,4194304,262144,1,1,1,3,5,3037.20,6.3695,0.325,0.287,0.543,0.727,0,none,,ok,full-rx4194304-d262144-c1-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:47:37+08:00,full,4194304,262144,1,16,1,1,5,3143.09,6.5915,4.218,4.079,5.191,8.511,0,none,,ok,full-rx4194304-d262144-c1-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:47:44+08:00,full,4194304,262144,1,16,1,2,5,3090.58,6.4814,4.252,4.063,5.567,8.095,0,none,,ok,full-rx4194304-d262144-c1-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:47:51+08:00,full,4194304,262144,1,16,1,3,5,3216.63,6.7458,4.081,3.991,4.863,7.567,0,none,,ok,full-rx4194304-d262144-c1-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:47:58+08:00,full,4194304,262144,4,1,1,1,5,5488.60,11.5104,0.724,0.663,1.119,1.415,0,none,,ok,full-rx4194304-d262144-c4-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:48:05+08:00,full,4194304,262144,4,1,1,2,5,4679.60,9.8138,0.848,0.799,1.279,1.743,0,none,,ok,full-rx4194304-d262144-c4-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:48:12+08:00,full,4194304,262144,4,1,1,3,5,4769.80,10.0030,0.832,0.791,1.223,1.567,0,none,,ok,full-rx4194304-d262144-c4-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:48:20+08:00,full,4194304,262144,4,16,1,1,5,2834.63,5.9446,22.631,21.535,29.439,41.887,0,none,,ok,full-rx4194304-d262144-c4-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:48:27+08:00,full,4194304,262144,4,16,1,2,5,2886.89,6.0542,22.243,21.487,26.991,33.631,0,none,,ok,full-rx4194304-d262144-c4-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:48:34+08:00,full,4194304,262144,4,16,1,3,5,2903.28,6.0886,22.074,21.231,27.999,34.847,0,none,,ok,full-rx4194304-d262144-c4-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:48:41+08:00,full,4194304,1048576,1,1,1,1,5,657.61,5.5164,1.508,1.359,2.359,3.695,0,none,,ok,full-rx4194304-d1048576-c1-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:48:49+08:00,full,4194304,1048576,1,1,1,2,5,605.40,5.0785,1.639,1.439,3.103,3.871,0,none,,ok,full-rx4194304-d1048576-c1-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:48:56+08:00,full,4194304,1048576,1,1,1,3,5,719.06,6.0319,1.380,1.295,1.927,2.647,0,none,,ok,full-rx4194304-d1048576-c1-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:49:03+08:00,full,4194304,1048576,1,16,1,1,5,663.74,5.5679,24.146,23.759,29.887,35.263,0,none,,ok,full-rx4194304-d1048576-c1-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:49:10+08:00,full,4194304,1048576,1,16,1,2,5,684.85,5.7449,23.319,22.527,28.239,35.551,0,none,,ok,full-rx4194304-d1048576-c1-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:49:18+08:00,full,4194304,1048576,1,16,1,3,5,729.74,6.1215,21.843,21.583,23.807,25.807,0,none,,ok,full-rx4194304-d1048576-c1-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:49:25+08:00,full,4194304,1048576,4,1,1,1,5,1200.32,10.0690,3.324,2.743,6.191,7.775,0,none,,ok,full-rx4194304-d1048576-c4-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:49:32+08:00,full,4194304,1048576,4,1,1,2,5,1190.76,9.9888,3.354,2.719,6.287,7.815,0,none,,ok,full-rx4194304-d1048576-c4-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:49:39+08:00,full,4194304,1048576,4,1,1,3,5,1199.20,10.0596,3.328,2.727,6.247,7.519,0,none,,ok,full-rx4194304-d1048576-c4-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:49:47+08:00,full,4194304,1048576,4,16,1,1,5,729.02,6.1155,89.015,88.255,101.055,105.919,0,none,,ok,full-rx4194304-d1048576-c4-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:49:54+08:00,full,4194304,1048576,4,16,1,2,5,651.50,5.4652,99.007,97.471,110.719,117.567,0,none,,ok,full-rx4194304-d1048576-c4-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:50:02+08:00,full,4194304,1048576,4,16,1,3,5,727.13,6.0996,89.144,87.359,104.319,120.127,0,none,,ok,full-rx4194304-d1048576-c4-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:50:09+08:00,full,4194304,4194304,1,1,1,1,5,198.72,6.6679,5.031,4.911,5.967,7.511,0,none,,ok,full-rx4194304-d4194304-c1-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:50:16+08:00,full,4194304,4194304,1,1,1,2,5,192.52,6.4599,5.193,4.975,6.247,9.271,0,none,,ok,full-rx4194304-d4194304-c1-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:50:23+08:00,full,4194304,4194304,1,1,1,3,5,195.84,6.5713,5.103,4.927,6.335,8.327,0,none,,ok,full-rx4194304-d4194304-c1-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:50:31+08:00,full,4194304,4194304,1,16,1,1,5,162.16,5.4412,98.709,96.319,111.999,135.935,0,none,,ok,full-rx4194304-d4194304-c1-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:50:38+08:00,full,4194304,4194304,1,16,1,2,5,172.11,5.7751,94.622,93.567,102.207,105.279,0,none,,ok,full-rx4194304-d4194304-c1-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:50:46+08:00,full,4194304,4194304,1,16,1,3,5,171.56,5.7566,95.164,94.207,103.615,108.351,0,none,,ok,full-rx4194304-d4194304-c1-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:50:53+08:00,full,4194304,4194304,4,1,1,1,5,177.60,5.9593,22.530,21.951,26.319,33.599,0,none,,ok,full-rx4194304-d4194304-c4-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:51:00+08:00,full,4194304,4194304,4,1,1,2,5,186.53,6.2589,21.504,21.151,24.095,26.463,0,none,,ok,full-rx4194304-d4194304-c4-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:51:08+08:00,full,4194304,4194304,4,1,1,3,5,185.81,6.2347,21.535,21.263,23.695,26.127,0,none,,ok,full-rx4194304-d4194304-c4-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:51:16+08:00,full,4194304,4194304,4,16,1,1,5,151.18,5.0728,422.683,414.975,491.263,495.103,0,none,,ok,full-rx4194304-d4194304-c4-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:51:24+08:00,full,4194304,4194304,4,16,1,2,5,138.88,4.6600,465.298,446.207,576.511,610.815,0,none,,ok,full-rx4194304-d4194304-c4-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:51:32+08:00,full,4194304,4194304,4,16,1,3,5,139.85,4.6926,484.331,483.071,525.823,537.599,0,none,,ok,full-rx4194304-d4194304-c4-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:51:40+08:00,full,16777216,65536,1,1,1,1,5,7088.60,3.7165,0.137,0.119,0.287,0.439,0,none,,ok,full-rx16777216-d65536-c1-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:51:47+08:00,full,16777216,65536,1,1,1,2,5,6573.40,3.4464,0.147,0.127,0.303,0.463,0,none,,ok,full-rx16777216-d65536-c1-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:51:54+08:00,full,16777216,65536,1,1,1,3,5,8439.00,4.4245,0.115,0.103,0.223,0.343,0,none,,ok,full-rx16777216-d65536-c1-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:52:01+08:00,full,16777216,65536,1,16,1,1,5,9790.04,5.1328,1.573,1.447,2.415,2.751,0,none,,ok,full-rx16777216-d65536-c1-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:52:08+08:00,full,16777216,65536,1,16,1,2,5,10772.25,5.6478,1.434,1.351,2.087,2.615,0,none,,ok,full-rx16777216-d65536-c1-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:52:15+08:00,full,16777216,65536,1,16,1,3,5,10391.52,5.4481,1.484,1.359,2.391,3.015,0,none,,ok,full-rx16777216-d65536-c1-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:52:23+08:00,full,16777216,65536,4,1,1,1,5,16046.40,8.4129,0.244,0.223,0.431,0.615,0,none,,ok,full-rx16777216-d65536-c4-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:52:30+08:00,full,16777216,65536,4,1,1,2,5,15666.40,8.2137,0.250,0.231,0.423,0.655,0,none,,ok,full-rx16777216-d65536-c4-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:52:37+08:00,full,16777216,65536,4,1,1,3,5,17774.20,9.3188,0.221,0.191,0.423,0.607,0,none,,ok,full-rx16777216-d65536-c4-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:52:44+08:00,full,16777216,65536,4,16,1,1,5,21987.20,11.5276,2.835,2.759,3.919,5.127,0,none,,ok,full-rx16777216-d65536-c4-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:52:51+08:00,full,16777216,65536,4,16,1,2,5,23713.66,12.4328,2.627,2.559,3.583,4.343,0,none,,ok,full-rx16777216-d65536-c4-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:52:58+08:00,full,16777216,65536,4,16,1,3,5,22838.60,11.9740,2.731,2.655,3.767,4.615,0,none,,ok,full-rx16777216-d65536-c4-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:53:06+08:00,full,16777216,262144,1,1,1,1,5,2601.08,5.4549,0.379,0.327,0.655,0.839,0,none,,ok,full-rx16777216-d262144-c1-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:53:13+08:00,full,16777216,262144,1,1,1,2,5,2713.00,5.6896,0.364,0.303,0.687,0.887,0,none,,ok,full-rx16777216-d262144-c1-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:53:20+08:00,full,16777216,262144,1,1,1,3,5,2728.20,5.7215,0.362,0.311,0.607,0.783,0,none,,ok,full-rx16777216-d262144-c1-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:53:27+08:00,full,16777216,262144,1,16,1,1,5,2950.65,6.1880,5.176,5.055,6.543,7.999,0,none,,ok,full-rx16777216-d262144-c1-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:53:34+08:00,full,16777216,262144,1,16,1,2,5,3114.31,6.5312,4.902,4.927,5.527,8.175,0,none,,ok,full-rx16777216-d262144-c1-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:53:41+08:00,full,16777216,262144,1,16,1,3,5,3176.33,6.6612,4.800,4.863,5.407,5.959,0,none,,ok,full-rx16777216-d262144-c1-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:53:49+08:00,full,16777216,262144,4,1,1,1,5,4702.40,9.8616,0.844,0.807,1.223,1.463,0,none,,ok,full-rx16777216-d262144-c4-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:53:56+08:00,full,16777216,262144,4,1,1,2,5,4735.60,9.9313,0.838,0.799,1.215,1.463,0,none,,ok,full-rx16777216-d262144-c4-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:54:03+08:00,full,16777216,262144,4,1,1,3,5,4847.40,10.1657,0.819,0.783,1.183,1.431,0,none,,ok,full-rx16777216-d262144-c4-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:54:10+08:00,full,16777216,262144,4,16,1,1,5,4773.45,10.0107,13.382,10.959,23.935,28.879,0,none,,ok,full-rx16777216-d262144-c4-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:54:17+08:00,full,16777216,262144,4,16,1,2,5,4768.68,10.0006,13.402,11.111,24.479,28.671,0,none,,ok,full-rx16777216-d262144-c4-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:54:25+08:00,full,16777216,262144,4,16,1,3,5,4834.23,10.1381,13.231,11.007,23.599,26.223,0,none,,ok,full-rx16777216-d262144-c4-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:54:32+08:00,full,16777216,1048576,1,1,1,1,5,650.87,5.4599,1.523,1.431,2.159,3.119,0,none,,ok,full-rx16777216-d1048576-c1-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:54:39+08:00,full,16777216,1048576,1,1,1,2,5,619.75,5.1988,1.601,1.455,2.519,3.583,0,none,,ok,full-rx16777216-d1048576-c1-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:54:46+08:00,full,16777216,1048576,1,1,1,3,5,632.27,5.3039,1.569,1.447,2.319,3.183,0,none,,ok,full-rx16777216-d1048576-c1-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:54:54+08:00,full,16777216,1048576,1,16,1,1,5,662.82,5.5601,24.035,23.535,28.479,35.935,0,none,,ok,full-rx16777216-d1048576-c1-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:55:01+08:00,full,16777216,1048576,1,16,1,2,5,679.29,5.6983,23.422,23.071,26.367,28.815,0,none,,ok,full-rx16777216-d1048576-c1-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:55:08+08:00,full,16777216,1048576,1,16,1,3,5,649.34,5.4471,24.574,24.111,28.335,32.831,0,none,,ok,full-rx16777216-d1048576-c1-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:55:15+08:00,full,16777216,1048576,4,1,1,1,5,1332.20,11.1753,2.993,2.815,4.551,5.703,0,none,,ok,full-rx16777216-d1048576-c4-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:55:23+08:00,full,16777216,1048576,4,1,1,2,5,1340.93,11.2485,2.973,2.807,4.543,5.655,0,none,,ok,full-rx16777216-d1048576-c4-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:55:30+08:00,full,16777216,1048576,4,1,1,3,5,1347.20,11.3011,2.960,2.791,4.511,5.511,0,none,,ok,full-rx16777216-d1048576-c4-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:55:37+08:00,full,16777216,1048576,4,16,1,1,5,649.55,5.4488,100.468,101.823,111.871,119.807,0,none,,ok,full-rx16777216-d1048576-c4-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:55:45+08:00,full,16777216,1048576,4,16,1,2,5,700.92,5.8797,91.675,90.815,97.279,101.951,0,none,,ok,full-rx16777216-d1048576-c4-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:55:52+08:00,full,16777216,1048576,4,16,1,3,5,687.76,5.7693,93.828,92.351,103.871,116.671,0,none,,ok,full-rx16777216-d1048576-c4-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:55:59+08:00,full,16777216,4194304,1,1,1,1,5,174.86,5.8673,5.706,5.527,6.895,8.039,0,none,,ok,full-rx16777216-d4194304-c1-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:56:06+08:00,full,16777216,4194304,1,1,1,2,5,170.93,5.7355,5.836,5.591,7.335,10.743,0,none,,ok,full-rx16777216-d4194304-c1-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:56:14+08:00,full,16777216,4194304,1,1,1,3,5,169.73,5.6952,5.873,5.559,8.031,11.919,0,none,,ok,full-rx16777216-d4194304-c1-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:56:21+08:00,full,16777216,4194304,1,16,1,1,5,168.89,5.6670,96.583,95.935,102.207,108.671,0,none,,ok,full-rx16777216-d4194304-c1-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:56:28+08:00,full,16777216,4194304,1,16,1,2,5,172.52,5.7888,94.462,94.015,100.223,101.631,0,none,,ok,full-rx16777216-d4194304-c1-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:56:36+08:00,full,16777216,4194304,1,16,1,3,5,161.55,5.4207,99.072,97.599,107.327,136.703,0,none,,ok,full-rx16777216-d4194304-c1-P16-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:56:43+08:00,full,16777216,4194304,4,1,1,1,5,282.54,9.4805,14.143,11.527,26.127,30.255,0,none,,ok,full-rx16777216-d4194304-c4-P1-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:56:50+08:00,full,16777216,4194304,4,1,1,2,5,287.77,9.6560,13.881,11.391,25.967,30.031,0,none,,ok,full-rx16777216-d4194304-c4-P1-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:56:58+08:00,full,16777216,4194304,4,1,1,3,5,289.17,9.7029,13.816,11.271,25.551,28.447,0,none,,ok,full-rx16777216-d4194304-c4-P1-r3
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:57:06+08:00,full,16777216,4194304,4,16,1,1,5,151.87,5.0959,450.227,452.607,476.671,478.719,0,none,,ok,full-rx16777216-d4194304-c4-P16-r1
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:57:14+08:00,full,16777216,4194304,4,16,1,2,5,152.23,5.1080,439.185,438.271,465.407,472.063,0,none,,ok,full-rx16777216-d4194304-c4-P16-r2
9ab2c530f66c777081705101cc375be449cb55e4,2026-08-27T15:57:22+08:00,full,16777216,4194304,4,16,1,3,5,151.00,5.0667,451.922,451.583,463.871,466.175,0,none,,ok,full-rx16777216-d4194304-c4-P16-r3
